  	B:  5.8563251E8
  	S:  4.64013312E8
  	早盘竞价交易:  8875200.0
  	尾盘竞价交易:  7793985.0
  	不明交易:  2.4534904E7
  	总计:1.09084992E9
  	均价:24.725342

	 时间-9:33	 价格-23.97	 笔数-547  	 交易帐户数（假想）-63	 被动买还是主动买-S	 小计-1311159.0
	 时间-13:00	 价格-25.35	 笔数-517  	 交易帐户数（假想）-41	 被动买还是主动买-B	 小计-1310595.0
	 时间-13:23	 价格-25.12	 笔数-520  	 交易帐户数（假想）-16	 被动买还是主动买-B	 小计-1306240.0
	 时间-11:16	 价格-24.99	 笔数-518  	 交易帐户数（假想）-27	 被动买还是主动买-B	 小计-1294482.0
	 时间-9:51	 价格-24.16	 笔数-534  	 交易帐户数（假想）-53	 被动买还是主动买-S	 小计-1290144.0
	 时间-14:43	 价格-25.15	 笔数-512  	 交易帐户数（假想）-20	 被动买还是主动买-B	 小计-1287680.0
	 时间-13:15	 价格-25.11	 笔数-510  	 交易帐户数（假想）-68	 被动买还是主动买-S	 小计-1280610.0
	 时间-9:30	 价格-23.77	 笔数-535  	 交易帐户数（假想）-64	 被动买还是主动买-B	 小计-1271695.0
	 时间-13:16	 价格-25.19	 笔数-503  	 交易帐户数（假想）-9	 被动买还是主动买-B	 小计-1267057.0
	 时间-9:40	 价格-24.04	 笔数-527  	 交易帐户数（假想）-13	 被动买还是主动买-B	 小计-1266908.0
	 时间-10:41	 价格-24.65	 笔数-513  	 交易帐户数（假想）-27	 被动买还是主动买-B	 小计-1264545.0
	 时间-9:40	 价格-23.9	 笔数-528  	 交易帐户数（假想）-55	 被动买还是主动买-S	 小计-1261920.0
	 时间-13:58	 价格-25.07	 笔数-501  	 交易帐户数（假想）-35	 被动买还是主动买-S	 小计-1256007.0
	 时间-14:44	 价格-25.12	 笔数-500  	 交易帐户数（假想）-29	 被动买还是主动买-S	 小计-1256000.0
	 时间-9:43	 价格-24.18	 笔数-519  	 交易帐户数（假想）-24	 被动买还是主动买-B	 小计-1254942.0
	 时间-10:58	 价格-24.92	 笔数-503  	 交易帐户数（假想）-28	 被动买还是主动买-B	 小计-1253476.0
	 时间-9:48	 价格-24.1	 笔数-517  	 交易帐户数（假想）-31	 被动买还是主动买-S	 小计-1245970.0
	 时间-10:51	 价格-24.7	 笔数-501  	 交易帐户数（假想）-106	 被动买还是主动买-B	 小计-1237470.0
	 时间-13:49	 价格-25.2	 笔数-495  	 交易帐户数（假想）-59	 被动买还是主动买-B	 小计-1247400.0
	 时间-13:01	 价格-25.31	 笔数-485  	 交易帐户数（假想）-28	 被动买还是主动买-B	 小计-1227535.0
	 时间-10:52	 价格-24.82	 笔数-488  	 交易帐户数（假想）-17	 被动买还是主动买-B	 小计-1211216.0
	 时间-10:52	 价格-24.8	 笔数-486  	 交易帐户数（假想）-64	 被动买还是主动买-B	 小计-1205280.0
	 时间-9:53	 价格-24.26	 笔数-493  	 交易帐户数（假想）-34	 被动买还是主动买-B	 小计-1196018.0
	 时间-11:10	 价格-24.81	 笔数-481  	 交易帐户数（假想）-27	 被动买还是主动买-B	 小计-1193361.0
	 时间-10:52	 价格-24.77	 笔数-476  	 交易帐户数（假想）-5	 被动买还是主动买-B	 小计-1179052.0
	 时间-11:23	 价格-24.91	 笔数-465  	 交易帐户数（假想）-58	 被动买还是主动买-S	 小计-1158315.0
	 时间-9:31	 价格-23.81	 笔数-485  	 交易帐户数（假想）-45	 被动买还是主动买-B	 小计-1154785.0
	 时间-9:48	 价格-24.09	 笔数-479  	 交易帐户数（假想）-14	 被动买还是主动买-S	 小计-1153911.0
	 时间-13:21	 价格-25.18	 笔数-453  	 交易帐户数（假想）-39	 被动买还是主动买-S	 小计-1140654.0
	 时间-11:08	 价格-24.79	 笔数-459  	 交易帐户数（假想）-7	 被动买还是主动买-B	 小计-1137861.0
	 时间-10:15	 价格-24.41	 笔数-466  	 交易帐户数（假想）-31	 被动买还是主动买-B	 小计-1137506.0
	 时间-10:55	 价格-24.89	 笔数-454  	 交易帐户数（假想）-48	 被动买还是主动买-不明交易	 小计-1130006.0
	 时间-11:29	 价格-24.99	 笔数-452  	 交易帐户数（假想）-59	 被动买还是主动买-B	 小计-1129548.0
	 时间-10:40	 价格-24.61	 笔数-457  	 交易帐户数（假想）-44	 被动买还是主动买-B	 小计-1124677.0
	 时间-10:57	 价格-24.89	 笔数-451  	 交易帐户数（假想）-18	 被动买还是主动买-S	 小计-1122539.0
	 时间-10:04	 价格-24.12	 笔数-465  	 交易帐户数（假想）-8	 被动买还是主动买-S	 小计-1121580.1
	 时间-13:15	 价格-25.12	 笔数-446  	 交易帐户数（假想）-29	 被动买还是主动买-B	 小计-1120352.0
	 时间-13:26	 价格-25.15	 笔数-443  	 交易帐户数（假想）-21	 被动买还是主动买-B	 小计-1114145.0
	 时间-9:32	 价格-24.02	 笔数-463  	 交易帐户数（假想）-52	 被动买还是主动买-B	 小计-1112126.0
	 时间-9:40	 价格-24.08	 笔数-458  	 交易帐户数（假想）-20	 被动买还是主动买-B	 小计-1102864.0
	 时间-10:22	 价格-24.56	 笔数-449  	 交易帐户数（假想）-29	 被动买还是主动买-S	 小计-1102744.0
	 时间-10:57	 价格-24.91	 笔数-440  	 交易帐户数（假想）-26	 被动买还是主动买-S	 小计-1096040.0
	 时间-9:32	 价格-24.05	 笔数-454  	 交易帐户数（假想）-27	 被动买还是主动买-B	 小计-1091869.9
	 时间-11:03	 价格-24.86	 笔数-437  	 交易帐户数（假想）-18	 被动买还是主动买-S	 小计-1086382.0
	 时间-11:17	 价格-24.98	 笔数-428  	 交易帐户数（假想）-19	 被动买还是主动买-S	 小计-1069144.0
	 时间-13:01	 价格-25.3	 笔数-422  	 交易帐户数（假想）-36	 被动买还是主动买-S	 小计-1067660.0
	 时间-10:57	 价格-24.88	 笔数-429  	 交易帐户数（假想）-23	 被动买还是主动买-S	 小计-1067352.0
	 时间-9:33	 价格-24.02	 笔数-442  	 交易帐户数（假想）-44	 被动买还是主动买-B	 小计-1061684.0
	 时间-10:03	 价格-24.1	 笔数-439  	 交易帐户数（假想）-29	 被动买还是主动买-S	 小计-1057990.0
	 时间-10:42	 价格-24.65	 笔数-429  	 交易帐户数（假想）-33	 被动买还是主动买-B	 小计-1057485.0
	 时间-9:57	 价格-24.31	 笔数-435  	 交易帐户数（假想）-21	 被动买还是主动买-B	 小计-1057485.0
	 时间-9:30	 价格-23.8	 笔数-439  	 交易帐户数（假想）-59	 被动买还是主动买-S	 小计-1044819.94
	 时间-13:01	 价格-25.31	 笔数-412  	 交易帐户数（假想）-33	 被动买还是主动买-B	 小计-1042772.0
	 时间-13:54	 价格-25.1	 笔数-409  	 交易帐户数（假想）-32	 被动买还是主动买-S	 小计-1026590.06
	 时间-9:40	 价格-24.08	 笔数-422  	 交易帐户数（假想）-27	 被动买还是主动买-B	 小计-1016176.0
	 时间-9:30	 价格-23.73	 笔数-428  	 交易帐户数（假想）-40	 被动买还是主动买-S	 小计-1015643.94
	 时间-9:54	 价格-24.35	 笔数-417  	 交易帐户数（假想）-23	 被动买还是主动买-B	 小计-1015395.0
	 时间-10:56	 价格-24.91	 笔数-407  	 交易帐户数（假想）-32	 被动买还是主动买-B	 小计-1013837.0
	 时间-10:52	 价格-24.77	 笔数-408  	 交易帐户数（假想）-37	 被动买还是主动买-S	 小计-1010616.0
	 时间-9:38	 价格-24.0	 笔数-420  	 交易帐户数（假想）-39	 被动买还是主动买-S	 小计-1008000.0
	 时间-9:59	 价格-24.21	 笔数-415  	 交易帐户数（假想）-29	 被动买还是主动买-S	 小计-1004714.94
	 时间-13:56	 价格-25.1	 笔数-400  	 交易帐户数（假想）-35	 被动买还是主动买-S	 小计-1004000.0
	 时间-13:27	 价格-25.19	 笔数-396  	 交易帐户数（假想）-18	 被动买还是主动买-B	 小计-997524.0
	 时间-14:13	 价格-24.98	 笔数-399  	 交易帐户数（假想）-14	 被动买还是主动买-S	 小计-996701.94
	 时间-11:15	 价格-24.98	 笔数-399  	 交易帐户数（假想）-12	 被动买还是主动买-S	 小计-996701.94
	 时间-11:03	 价格-24.82	 笔数-401  	 交易帐户数（假想）-59	 被动买还是主动买-S	 小计-995282.0
	 时间-13:20	 价格-25.23	 笔数-394  	 交易帐户数（假想）-35	 被动买还是主动买-S	 小计-994062.0
	 时间-9:51	 价格-24.15	 笔数-410  	 交易帐户数（假想）-51	 被动买还是主动买-S	 小计-990150.0
	 时间-10:56	 价格-24.9	 笔数-395  	 交易帐户数（假想）-25	 被动买还是主动买-B	 小计-983550.0
